time,TAILWATER
361.7236952027,0.4880556E+16
361.7236952028,0.4880556E+16
361.7236952030,0.4880556E+16
361.7236952034,0.4880556E+16
361.7236952035,0.4880556E+16
361.7236952038,0.4880556E+16
361.7236952040,0.4880556E+16
361.7236952042,0.4880556E+16
361.7236952043,0.4880556E+16
361.7236952044,0.4880556E+16
361.7236952045,0.4880556E+16
361.7236952047,0.4880556E+16
361.7236952048,0.4880556E+16
361.7236952049,0.4880556E+16
361.7236952050,0.4880556E+16
361.7236952052,0.4880556E+16
361.7236952056,0.4880556E+16
361.7236952064,0.4880556E+16
361.7236952080,0.4880556E+16
361.7236952112,0.4880556E+16
361.7236952115,0.4880556E+16
361.7236952116,0.4880556E+16
361.7236952118,0.4880556E+16
361.7236952119,0.4880556E+16
361.7236952120,0.4880556E+16
361.7236952121,0.4880556E+16
361.7236952123,0.4880556E+16
361.7236952124,0.4880556E+16
361.7236952126,0.4880556E+16
361.7236952127,0.4880556E+16
361.7236952129,0.4880556E+16
361.7236952130,0.4880556E+16
361.7236952132,0.4880556E+16
361.7236952136,0.4880556E+16
361.7236952138,0.4880556E+16
361.7236952139,0.4880556E+16
361.7236952140,0.4880556E+16
361.7236952142,0.4880556E+16
361.7236952143,0.4880556E+16
361.7236952144,0.4880556E+16
361.7236952145,0.4880556E+16
361.7236952147,0.4880556E+16
361.7236952148,0.4880556E+16
361.7236952149,0.4880556E+16
361.7236952151,0.4880556E+16
361.7236952155,0.4880556E+16
361.7236952157,0.4880556E+16
361.7236952161,0.4880556E+16
361.7236952162,0.4880556E+16
361.7236952163,0.4880556E+16
361.7236952165,0.4880556E+16
361.7236952166,0.4880556E+16
361.7236952167,0.4880556E+16
361.7236952169,0.4880556E+16
361.7236952173,0.4880556E+16
361.7236952175,0.4880556E+16
361.7236952179,0.4880556E+16
361.7236952187,0.4880556E+16
361.7236952190,0.4880556E+16
361.7236952197,0.4880556E+16
361.7236952199,0.4880556E+16
361.7236952200,0.4880556E+16
361.7236952203,0.4880556E+16
361.7236952207,0.4880556E+16
361.7236952209,0.4880556E+16
361.7236952210,0.4880556E+16
361.7236952211,0.4880556E+16
361.7236952212,0.4880556E+16
361.7236952213,0.4880556E+16
361.7236952215,0.4880556E+16
361.7236952219,0.4880556E+16
361.7236952221,0.4880556E+16
361.7236952222,0.4880556E+16
361.7236952224,0.4880556E+16
361.7236952228,0.4880556E+16
361.7236952230,0.4880556E+16
361.7236952231,0.4880556E+16
361.7236952232,0.4880556E+16
361.7236952233,0.4880556E+16
361.7236952234,0.4880556E+16
361.7236952236,0.4880556E+16
361.7236952237,0.4880556E+16
361.7236952238,0.4880556E+16
361.7236952239,0.4880556E+16
361.7236952240,0.4880556E+16
361.7236952241,0.4880556E+16
361.7236952242,0.4880556E+16
361.7236952243,0.4880556E+16
361.7236952244,0.4880556E+16
361.7236952245,0.4880556E+16
361.7236952246,0.4880556E+16
361.7236952247,0.4880556E+16
361.7236952249,0.4880556E+16
361.7236952253,0.4880556E+16
361.7236952254,0.4880556E+16
361.7236952255,0.4880556E+16
361.7236952256,0.4880556E+16
361.7236952257,0.4880556E+16
361.7236952258,0.4880556E+16
361.7236952259,0.4880556E+16
361.7236952260,0.4880556E+16
361.7236952261,0.4880556E+16
361.7236952263,0.4880556E+16
361.7236952267,0.4880556E+16
361.7236952269,0.4880556E+16
361.7236952270,0.4880556E+16
361.7236952271,0.4880556E+16
361.7236952273,0.4880556E+16
361.7236952274,0.4880556E+16
361.7236952276,0.4880556E+16
361.7236952280,0.4880556E+16
361.7236952288,0.4880556E+16
361.7236952291,0.4880556E+16
361.7236952293,0.4880556E+16
361.7236952294,0.4880556E+16
361.7236952296,0.4880556E+16
361.7236952300,0.4880556E+16
361.7236952302,0.4880556E+16
361.7236952303,0.4880556E+16
361.7236952304,0.4880556E+16
361.7236952305,0.4880556E+16
361.7236952306,0.4880556E+16
361.7236952307,0.4880556E+16
361.7236952308,0.4880556E+16
361.7236952309,0.4880556E+16
361.7236952311,0.4880556E+16
361.7236952315,0.4880556E+16
361.7236952323,0.4880556E+16
361.7236952326,0.4880556E+16
361.7236952328,0.4880556E+16
361.7236952331,0.4880556E+16
361.7236952333,0.4880556E+16
361.7236952334,0.4880556E+16
361.7236952335,0.4880556E+16
361.7236952337,0.4880556E+16
361.7236952338,0.4880556E+16
361.7236952339,0.4880556E+16
361.7236952340,0.4880556E+16
361.7236952342,0.4880556E+16
361.7236952343,0.4880556E+16
361.7236952345,0.4880556E+16
361.7236952349,0.4880556E+16
361.7236952350,0.4880556E+16
361.7236952351,0.4880556E+16
361.7236952352,0.4880556E+16
361.7236952354,0.4880556E+16
361.7236952358,0.4880556E+16
361.7236952360,0.4880556E+16
361.7236952361,0.4880556E+16
361.7236952363,0.4880556E+16
361.7236952367,0.4880556E+16
361.7236952369,0.4880556E+16
361.7236952370,0.4880556E+16
361.7236952372,0.4880556E+16
361.7236952376,0.4880556E+16
361.7236952378,0.4880556E+16
361.7236952382,0.4880556E+16
361.7236952384,0.4880556E+16
361.7236952385,0.4880556E+16
361.7236952386,0.4880556E+16
361.7236952388,0.4880556E+16
361.7236952392,0.4880556E+16
361.7236952394,0.4880556E+16
361.7236952395,0.4880556E+16
361.7236952397,0.4880556E+16
361.7236952401,0.4880556E+16
361.7236952403,0.4880556E+16
361.7236952407,0.4880556E+16
361.7236952409,0.4880556E+16
361.7236952413,0.4880556E+16
361.7236952415,0.4880556E+16
361.7236952416,0.4880556E+16
361.7236952418,0.4880556E+16
361.7236952419,0.4880556E+16
361.7236952420,0.4880556E+16
361.7236952422,0.4880556E+16
361.7236952423,0.4880556E+16
361.7236952424,0.4880556E+16
361.7236952425,0.4880556E+16
361.7236952426,0.4880556E+16
361.7236952427,0.4880556E+16
361.7236952429,0.4880556E+16
361.7236952430,0.4880556E+16
361.7236952432,0.4880556E+16
361.7236952433,0.4880556E+16
361.7236952434,0.4880556E+16
361.7236952436,0.4880556E+16
361.7236952440,0.4880556E+16
361.7236952442,0.4880556E+16
361.7236952446,0.4880556E+16
361.7236952454,0.4880556E+16
361.7236952470,0.4880556E+16
361.7236952471,0.4880556E+16
361.7236952474,0.4880556E+16
361.7236952475,0.4880556E+16
361.7236952476,0.4880556E+16
361.7236952477,0.4880556E+16
361.7236952479,0.4880556E+16
361.7236952480,0.4880556E+16
361.7236952481,0.4880556E+16
361.7236952482,0.4880556E+16
361.7236952484,0.4880556E+16
361.7236952488,0.4880556E+16
361.7236952490,0.4880556E+16
361.7236952491,0.4880556E+16
361.7236952492,0.4880556E+16
361.7236952494,0.4880556E+16
361.7236952498,0.4880556E+16
361.7236952500,0.4880556E+16
361.7236952504,0.4880556E+16
361.7236952506,0.4880556E+16
361.7236952510,0.4880556E+16
361.7236952511,0.4880556E+16
361.7236952512,0.4880556E+16
361.7236952513,0.4880556E+16
361.7236952515,0.4880556E+16
361.7236952519,0.4880556E+16
361.7236952521,0.4880556E+16
361.7236952525,0.4880556E+16
361.7236952527,0.4880556E+16
361.7236952531,0.4880556E+16
361.7236952533,0.4880556E+16
361.7236952534,0.4880556E+16
361.7236952536,0.4880556E+16
361.7236952537,0.4880556E+16
361.7236952538,0.4880556E+16
361.7236952539,0.4880556E+16
361.7236952540,0.4880556E+16
361.7236952541,0.4880556E+16
361.7236952543,0.4880556E+16
361.7236952544,0.4880556E+16
361.7236952545,0.4880556E+16
361.7236952546,0.4880556E+16
361.7236952548,0.4880556E+16
361.7236952552,0.4880556E+16
361.7236952554,0.4880556E+16
361.7236952555,0.4880556E+16
361.7236952557,0.4880556E+16
361.7236952561,0.4880556E+16
361.7236952563,0.4880556E+16
361.7236952564,0.4880556E+16
361.7236952565,0.4880556E+16
361.7236952566,0.4880556E+16
361.7236952567,0.4880556E+16
361.7236952568,0.4880556E+16
361.7236952569,0.4880556E+16
361.7236952570,0.4880556E+16
361.7236952571,0.4880556E+16
361.7236952572,0.4880556E+16
361.7236952573,0.4880556E+16
361.7236952574,0.4880556E+16
361.7236952575,0.4880556E+16
361.7236952577,0.4880556E+16
361.7236952578,0.4880556E+16
361.7236952579,0.4880556E+16
361.7236952580,0.4880556E+16
361.7236952581,0.4880556E+16
361.7236952582,0.4880556E+16
361.7236952583,0.4880556E+16
361.7236952584,0.4880556E+16
361.7236952585,0.4880556E+16
361.7236952587,0.4880556E+16
361.7236952588,0.4880556E+16
361.7236952589,0.4880556E+16
361.7236952590,0.4880556E+16
361.7236952592,0.4880556E+16
361.7236952593,0.4880556E+16
361.7236952595,0.4880556E+16
361.7236952596,0.4880556E+16
361.7236952597,0.4880556E+16
361.7236952599,0.4880556E+16
361.7236952603,0.4880556E+16
361.7236952604,0.4880556E+16
361.7236952605,0.4880556E+16
361.7236952607,0.4880556E+16
361.7236952611,0.4880556E+16
361.7236952613,0.4880556E+16
361.7236952614,0.4880556E+16
361.7236952615,0.4880556E+16
361.7236952616,0.4880556E+16
361.7236952618,0.4880556E+16
361.7236952619,0.4880556E+16
361.7236952620,0.4880556E+16
361.7236952621,0.4880556E+16
361.7236952622,0.4880556E+16
361.7236952624,0.4880556E+16
361.7236952625,0.4880556E+16
361.7236952626,0.4880556E+16
361.7236952627,0.4880556E+16
361.7236952629,0.4880556E+16
361.7236952630,0.4880556E+16
361.7236952632,0.4880556E+16
361.7236952633,0.4880556E+16
361.7236952634,0.4880556E+16
361.7236952635,0.4880556E+16
361.7236952636,0.4880556E+16
361.7236952638,0.4880556E+16
361.7236952642,0.4880556E+16
361.7236952644,0.4880556E+16
361.7236952645,0.4880556E+16
361.7236952647,0.4880556E+16
361.7236952648,0.4880556E+16
361.7236952650,0.4880556E+16
361.7236952651,0.4880556E+16
361.7236952652,0.4880556E+16
361.7236952654,0.4880556E+16
361.7236952658,0.4880556E+16
361.7236952666,0.4880556E+16
361.7236952670,0.4880556E+16
361.7236952671,0.4880556E+16
361.7236952672,0.4880556E+16
361.7236952673,0.4880556E+16
361.7236952674,0.4880556E+16
361.7236952675,0.4880556E+16
361.7236952677,0.4880556E+16
361.7236952681,0.4880556E+16
361.7236952683,0.4880556E+16
361.7236952684,0.4880556E+16
361.7236952685,0.4880556E+16
361.7236952687,0.4880556E+16
361.7236952688,0.4880556E+16
361.7236952689,0.4880556E+16
361.7236952691,0.4880556E+16
361.7236952692,0.4880556E+16
361.7236952693,0.4880556E+16
361.7236952695,0.4880556E+16
361.7236952696,0.4880556E+16
361.7236952698,0.4880556E+16
361.7236952702,0.4880556E+16
361.7236952703,0.4880556E+16
361.7236952704,0.4880556E+16
361.7236952705,0.4880556E+16
361.7236952706,0.4880556E+16
361.7236952707,0.4880556E+16
361.7236952709,0.4880556E+16
361.7236952710,0.4880556E+16
361.7236952712,0.4880556E+16
361.7236952713,0.4880556E+16
361.7236952714,0.4880556E+16
361.7236952715,0.4880556E+16
361.7236952716,0.4880556E+16
361.7236952717,0.4880556E+16
361.7236952718,0.4880556E+16
361.7236952719,0.4880556E+16
361.7236952720,0.4880556E+16
361.7236952722,0.4880556E+16
361.7236952723,0.4880556E+16
361.7236952724,0.4880556E+16
361.7236952725,0.4880556E+16
361.7236952726,0.4880556E+16
361.7236952728,0.4880556E+16
361.7236952732,0.4880556E+16
361.7236952740,0.4880556E+16
361.7236952744,0.4880556E+16
361.7236952745,0.4880556E+16
361.7236952746,0.4880556E+16
361.7236952747,0.4880556E+16
361.7236952749,0.4880556E+16
361.7236952750,0.4880556E+16
361.7236952752,0.4880556E+16
361.7236952753,0.4880556E+16
361.7236952754,0.4880556E+16
361.7236952756,0.4880556E+16
361.7236952760,0.4880556E+16
361.7236952762,0.4880556E+16
361.7236952763,0.4880556E+16
361.7236952764,0.4880556E+16
361.7236952765,0.4880556E+16
361.7236952767,0.4880556E+16
361.7236952771,0.4880556E+16
361.7236952773,0.4880556E+16
361.7236952777,0.4880556E+16
361.7236952779,0.4880556E+16
361.7236952780,0.4880556E+16
361.7236952781,0.4880556E+16
361.7236952783,0.4880556E+16
361.7236952784,0.4880556E+16
361.7236952785,0.4880556E+16
361.7236952787,0.4880556E+16
361.7236952791,0.4880556E+16
361.7236952793,0.4880556E+16
361.7236952794,0.4880556E+16
361.7236952795,0.4880556E+16
361.7236952796,0.4880556E+16
361.7236952797,0.4880556E+16
361.7236952799,0.4880556E+16
361.7236952800,0.4880556E+16
361.7236952802,0.4880556E+16
361.7236952806,0.4880556E+16
361.7236952814,0.4880556E+16
361.7236952817,0.4880556E+16
361.7236952824,0.4880556E+16
361.7236952826,0.4880556E+16
361.7236952827,0.4880556E+16
361.7236952828,0.4880556E+16
361.7236952829,0.4880556E+16
361.7236952831,0.4880556E+16
361.7236952832,0.4880556E+16
361.7236952834,0.4880556E+16
361.7236952838,0.4880556E+16
361.7236952840,0.4880556E+16
361.7236952843,0.4880556E+16
361.7236952845,0.4880556E+16
361.7236952848,0.4880556E+16
361.7236952854,0.4880556E+16
361.7236952857,0.4880556E+16
361.7236952858,0.4880556E+16
361.7236952861,0.4880556E+16
361.7236952866,0.4880556E+16
361.7236952876,0.4880556E+16
361.7236952897,0.4880556E+16
361.7236952898,0.4880556E+16
361.7236952902,0.4880556E+16
361.7236952903,0.4880556E+16
361.7236952904,0.4880556E+16
361.7236952905,0.4880556E+16
361.7236952906,0.4880556E+16
361.7236952908,0.4880556E+16
361.7236952912,0.4880556E+16
361.7236952920,0.4880556E+16
361.7236952923,0.4880556E+16
361.7236952930,0.4880556E+16
361.7236952932,0.4880556E+16
361.7236952933,0.4880556E+16
361.7236952934,0.4880556E+16
361.7236952936,0.4880556E+16
361.7236952937,0.4880556E+16
361.7236952939,0.4880556E+16
361.7236952940,0.4880556E+16
361.7236952942,0.4880556E+16
361.7236952946,0.4880556E+16
361.7236952948,0.4880556E+16
361.7236952949,0.4880556E+16
361.7236952951,0.4880556E+16
361.7236952955,0.4880556E+16
361.7236952957,0.4880556E+16
361.7236952961,0.4880556E+16
361.7236952963,0.4880556E+16
361.7236952967,0.4880556E+16
361.7236952969,0.4880556E+16
361.7236952970,0.4880556E+16
361.7236952971,0.4880556E+16
361.7236952973,0.4880556E+16
361.7236952974,0.4880556E+16
361.7236952975,0.4880556E+16
361.7236952976,0.4880556E+16
361.7236952978,0.4880556E+16
361.7236952979,0.4880556E+16
361.7236952980,0.4880556E+16
361.7236952981,0.4880556E+16
361.7236952983,0.4880556E+16
361.7236952984,0.4880556E+16
361.7236952986,0.4880556E+16
361.7236952987,0.4880556E+16
361.7236952988,0.4880556E+16
361.7236952989,0.4880556E+16
361.7236952990,0.4880556E+16
361.7236952991,0.4880556E+16
361.7236952992,0.4880556E+16
361.7236952993,0.4880556E+16
361.7236952995,0.4880556E+16
361.7236952996,0.4880556E+16
361.7236952997,0.4880556E+16
361.7236952998,0.4880556E+16
361.7236953000,0.4880556E+16
361.7236953001,0.4880556E+16
361.7236953002,0.4880556E+16
361.7236953003,0.4880556E+16
361.7236953004,0.4880556E+16
361.7236953006,0.4880556E+16
361.7236953007,0.4880556E+16
361.7236953008,0.4880556E+16
361.7236953009,0.4880556E+16
361.7236953010,0.4880556E+16
361.7236953011,0.4880556E+16
361.7236953013,0.4880556E+16
361.7236953017,0.4880556E+16
361.7236953019,0.4880556E+16
361.7236953020,0.4880556E+16
361.7236953022,0.4880556E+16
361.7236953023,0.4880556E+16
361.7236953025,0.4880556E+16
361.7236953029,0.4880556E+16
361.7236953030,0.4880556E+16
361.7236953031,0.4880556E+16
361.7236953033,0.4880556E+16
361.7236953034,0.4880556E+16
361.7236953036,0.4880556E+16
361.7236953037,0.4880556E+16
361.7236953038,0.4880556E+16
361.7236953040,0.4880556E+16
361.7236953044,0.4880556E+16
361.7236953046,0.4880556E+16
361.7236953047,0.4880556E+16
361.7236953048,0.4880556E+16
361.7236953049,0.4880556E+16
361.7236953050,0.4880556E+16
361.7236953051,0.4880556E+16
361.7236953052,0.4880556E+16
361.7236953053,0.4880556E+16
361.7236953054,0.4880556E+16
361.7236953056,0.4880556E+16
361.7236953057,0.4880556E+16
361.7236953058,0.4880556E+16
361.7236953059,0.4880556E+16
361.7236953060,0.4880556E+16
361.7236953061,0.4880556E+16
361.7236953062,0.4880556E+16
361.7236953063,0.4880556E+16
361.7236953065,0.4880556E+16
361.7236953066,0.4880556E+16
361.7236953067,0.4880556E+16
361.7236953068,0.4880556E+16
361.7236953069,0.4880556E+16
361.7236953071,0.4880556E+16
361.7236953075,0.4880556E+16
361.7236953076,0.4880556E+16
361.7236953077,0.4880556E+16
361.7236953078,0.4880556E+16
361.7236953079,0.4880556E+16
361.7236953080,0.4880556E+16
361.7236953081,0.4880556E+16
361.7236953083,0.4880556E+16
361.7236953087,0.4880556E+16
361.7236953095,0.4880556E+16
361.7236953099,0.4880556E+16
361.7236953100,0.4880556E+16
361.7236953103,0.4880556E+16
361.7236953105,0.4880556E+16
361.7236953107,0.4880556E+16
361.7236953108,0.4880556E+16
361.7236953110,0.4880556E+16
361.7236953114,0.4880556E+16
361.7236953116,0.4880556E+16
361.7236953117,0.4880556E+16
361.7236953119,0.4880556E+16
361.7236953120,0.4880556E+16
361.7236953121,0.4880556E+16
361.7236953123,0.4880556E+16
361.7236953124,0.4880556E+16
361.7236953125,0.4880556E+16
361.7236953126,0.4880556E+16
361.7236953127,0.4880556E+16
361.7236953128,0.4880556E+16
361.7236953129,0.4880556E+16
361.7236953131,0.4880556E+16
361.7236953132,0.4880556E+16
361.7236953133,0.4880556E+16
361.7236953135,0.4880556E+16
361.7236953136,0.4880556E+16
361.7236953137,0.4880556E+16
361.7236953139,0.4880556E+16
361.7236953140,0.4880556E+16
361.7236953142,0.4880556E+16
361.7236953143,0.4880556E+16
361.7236953144,0.4880556E+16
361.7236953145,0.4880556E+16
361.7236953146,0.4880556E+16
361.7236953148,0.4880556E+16
361.7236953149,0.4880556E+16
361.7236953150,0.4880556E+16
361.7236953151,0.4880556E+16
361.7236953152,0.4880556E+16
361.7236953153,0.4880556E+16
361.7236953154,0.4880556E+16
361.7236953155,0.4880556E+16
361.7236953157,0.4880556E+16
361.7236953161,0.4880556E+16
361.7236953163,0.4880556E+16
361.7236953167,0.4880556E+16
361.7236953169,0.4880556E+16
361.7236953170,0.4880556E+16
361.7236953171,0.4880556E+16
361.7236953172,0.4880556E+16
361.7236953174,0.4880556E+16
361.7236953175,0.4880556E+16
361.7236953176,0.4880556E+16
361.7236953177,0.4880556E+16
361.7236953178,0.4880556E+16
361.7236953179,0.4880556E+16
361.7236953180,0.4880556E+16
361.7236953182,0.4880556E+16
361.7236953183,0.4880556E+16
361.7236953184,0.4880556E+16
361.7236953185,0.4880556E+16
361.7236953186,0.4880556E+16
361.7236953187,0.4880556E+16
361.7236953188,0.4880556E+16
361.7236953190,0.4880556E+16
361.7236953194,0.4880556E+16
361.7236953196,0.4880556E+16
361.7236953200,0.4880556E+16
361.7236953202,0.4880556E+16
361.7236953206,0.4880556E+16
361.7236953208,0.4880556E+16
361.7236953212,0.4880556E+16
361.7236953214,0.4880556E+16
361.7236953218,0.4880556E+16
361.7236953220,0.4880556E+16
361.7236953221,0.4880556E+16
361.7236953223,0.4880556E+16
361.7236953224,0.4880556E+16
361.7236953225,0.4880556E+16
361.7236953226,0.4880556E+16
361.7236953228,0.4880556E+16
361.7236953229,0.4880556E+16
361.7236953231,0.4880556E+16
361.7236953235,0.4880556E+16
361.7236953237,0.4880556E+16
361.7236953238,0.4880556E+16
361.7236953239,0.4880556E+16
361.7236953240,0.4880556E+16
361.7236953241,0.4880556E+16
361.7236953242,0.4880556E+16
361.7236953243,0.4880556E+16
361.7236953244,0.4880556E+16
361.7236953245,0.4880556E+16
361.7236953247,0.4880556E+16
361.7236953251,0.4880556E+16
361.7236953253,0.4880556E+16
361.7236953254,0.4880556E+16
361.7236953256,0.4880556E+16
361.7236953260,0.4880556E+16
361.7236953262,0.4880556E+16
361.7236953263,0.4880556E+16
361.7236953264,0.4880556E+16
361.7236953265,0.4880556E+16
361.7236953266,0.4880556E+16
361.7236953267,0.4880556E+16
361.7236953269,0.4880556E+16
361.7236953273,0.4880556E+16
361.7236953275,0.4880556E+16
361.7236953276,0.4880556E+16
361.7236953277,0.4880556E+16
361.7236953279,0.4880556E+16
361.7236953280,0.4880556E+16
361.7236953281,0.4880556E+16
361.7236953282,0.4880556E+16
361.7236953284,0.4880556E+16
361.7236953288,0.4880556E+16
361.7236953290,0.4880556E+16
361.7236953291,0.4880556E+16
361.7236953293,0.4880556E+16
361.7236953294,0.4880556E+16
361.7236953295,0.4880556E+16
361.7236953297,0.4880556E+16
361.7236953301,0.4880556E+16
361.7236953303,0.4880556E+16
361.7236953304,0.4880556E+16
361.7236953305,0.4880556E+16
361.7236953307,0.4880556E+16
361.7236953308,0.4880556E+16
361.7236953309,0.4880556E+16
361.7236953311,0.4880556E+16
361.7236953312,0.4880556E+16
361.7236953313,0.4880556E+16
361.7236953314,0.4880556E+16
361.7236953316,0.4880556E+16
361.7236953317,0.4880556E+16
361.7236953319,0.4880556E+16
361.7236953323,0.4880556E+16
361.7236953325,0.4880556E+16
361.7236953326,0.4880556E+16
361.7236953327,0.4880556E+16
361.7236953328,0.4880556E+16
361.7236953329,0.4880556E+16
361.7236953331,0.4880556E+16
361.7236953332,0.4880556E+16
361.7236953333,0.4880556E+16
361.7236953335,0.4880556E+16
361.7236953336,0.4880556E+16
361.7236953337,0.4880556E+16
361.7236953338,0.4880556E+16
361.7236953339,0.4880556E+16
361.7236953340,0.4880556E+16
361.7236953341,0.4880556E+16
361.7236953343,0.4880556E+16
361.7236953344,0.4880556E+16
361.7236953345,0.4880556E+16
361.7236953346,0.4880556E+16
361.7236953348,0.4880556E+16
361.7236953349,0.4880556E+16
361.7236953350,0.4880556E+16
361.7236953351,0.4880556E+16
361.7236953353,0.4880556E+16
361.7236953354,0.4880556E+16
361.7236953355,0.4880556E+16
361.7236953357,0.4880556E+16
361.7236953358,0.4880556E+16
361.7236953360,0.4880556E+16
361.7236953361,0.4880556E+16
361.7236953363,0.4880556E+16
361.7236953364,0.4880556E+16
361.7236953365,0.4880556E+16
361.7236953366,0.4880556E+16
361.7236953368,0.4880556E+16
361.7236953369,0.4880556E+16
361.7236953370,0.4880556E+16
361.7236953371,0.4880556E+16
361.7236953373,0.4880556E+16
361.7236953374,0.4880556E+16
361.7236953375,0.4880556E+16
361.7236953376,0.4880556E+16
361.7236953377,0.4880556E+16
361.7236953379,0.4880556E+16
361.7236953380,0.4880556E+16
361.7236953382,0.4880556E+16
361.7236953383,0.4880556E+16
361.7236953384,0.4880556E+16
361.7236953386,0.4880556E+16
361.7236953387,0.4880556E+16
361.7236953388,0.4880556E+16
361.7236953389,0.4880556E+16
361.7236953390,0.4880556E+16
361.7236953391,0.4880556E+16
361.7236953392,0.4880556E+16
361.7236953394,0.4880556E+16
361.7236953395,0.4880556E+16
361.7236953396,0.4880556E+16
361.7236953397,0.4880556E+16
361.7236953398,0.4880556E+16
361.7236953399,0.4880556E+16
361.7236953400,0.4880556E+16
361.7236953402,0.4880556E+16
361.7236953406,0.4880556E+16
361.7236953408,0.4880556E+16
361.7236953412,0.4880556E+16
361.7236953414,0.4880556E+16
361.7236953415,0.4880556E+16
361.7236953416,0.4880556E+16
361.7236953418,0.4880556E+16
361.7236953419,0.4880556E+16
361.7236953421,0.4880556E+16
361.7236953425,0.4880556E+16
361.7236953427,0.4880556E+16
361.7236953428,0.4880556E+16
361.7236953429,0.4880556E+16
361.7236953431,0.4880556E+16
361.7236953432,0.4880556E+16
361.7236953434,0.4880556E+16
361.7236953438,0.4880556E+16
361.7236953440,0.4880556E+16
361.7236953441,0.4880556E+16
361.7236953443,0.4880556E+16
361.7236953447,0.4880556E+16
361.7236953455,0.4880556E+16
361.7236953471,0.4880556E+16
361.7236953477,0.4880556E+16
361.7236953490,0.4880556E+16
361.7236953495,0.4880556E+16
361.7236953497,0.4880556E+16
361.7236953501,0.4880556E+16
361.7236953503,0.4880556E+16
361.7236953504,0.4880556E+16
361.7236953505,0.4880556E+16
361.7236953506,0.4880556E+16
361.7236953508,0.4880556E+16
361.7236953509,0.4880556E+16
361.7236953510,0.4880556E+16
361.7236953512,0.4880556E+16
361.7236953513,0.4880556E+16
361.7236953514,0.4880556E+16
361.7236953515,0.4880556E+16
361.7236953517,0.4880556E+16
361.7236953518,0.4880556E+16
361.7236953519,0.4880556E+16
361.7236953521,0.4880556E+16
361.7236953525,0.4880556E+16
361.7236953527,0.4880556E+16
361.7236953531,0.4880556E+16
361.7236953533,0.4880556E+16
361.7236953537,0.4880556E+16
361.7236953538,0.4880556E+16
361.7236953539,0.4880556E+16
361.7236953540,0.4880556E+16
361.7236953542,0.4880556E+16
361.7236953546,0.4880556E+16
