   3.477233E-01    3.190294E-01    2.894832E-01    2.597968E-01    2.313527E-01    2.067194E-01    1.900997E-01    1.863419E-01    1.970917E-01    2.182371E-01    2.432530E-01    2.670324E-01    2.865468E-01    3.001853E-01    3.071571E-01    3.071622E-01    3.002593E-01    2.868697E-01    2.679209E-01    2.451871E-01    2.218890E-01    2.032870E-01    1.957481E-01    2.025263E-01    2.203367E-01    2.428879E-01    2.649500E-01    2.833345E-01    2.963038E-01    3.029719E-01    3.029665E-01    2.962878E-01    2.833092E-01    2.649172E-01    2.428500E-01    2.202959E-01    2.024844E-01    1.957534E-01    2.032372E-01    2.218392E-01    2.451381E-01    2.678739E-01    2.868257E-01    3.002189E-01    3.071253E-01    3.071232E-01    3.001537E-01    2.865165E-01    2.670024E-01    2.432221E-01    2.182038E-01    1.970538E-01    1.862961E-01    1.900415E-01    2.066448E-01    2.312586E-01    2.596812E-01    2.893451E-01    3.188686E-01    3.475402E-01
   3.549115E-01    3.291384E-01    3.034644E-01    2.787893E-01    2.565151E-01    2.386847E-01    2.278351E-01    2.261251E-01    2.338426E-01    2.487226E-01    2.670548E-01    2.852933E-01    3.008215E-01    3.119694E-01    3.178003E-01    3.179281E-01    3.124250E-01    3.018234E-01    2.872084E-01    2.703931E-01    2.540977E-01    2.418363E-01    2.369780E-01    2.410382E-01    2.524679E-01    2.679858E-01    2.841119E-01    2.981652E-01    3.083771E-01    3.137148E-01    3.137076E-01    3.083558E-01    2.981310E-01    2.840668E-01    2.679321E-01    2.524087E-01    2.409760E-01    2.369717E-01    2.417660E-01    2.540305E-01    2.703308E-01    2.871521E-01    3.017737E-01    3.123815E-01    3.178899E-01    3.177659E-01    3.119369E-01    3.007891E-01    2.852593E-01    2.670172E-01    2.486794E-01    2.337915E-01    2.260629E-01    2.277584E-01    2.385901E-01    2.563997E-01    2.786513E-01    3.033026E-01    3.289528E-01    3.547023E-01
   3.617051E-01    3.384278E-01    3.159357E-01    2.951515E-01    2.772963E-01    2.638451E-01    2.562789E-01    2.555579E-01    2.615115E-01    2.726414E-01    2.865804E-01    3.008311E-01    3.132891E-01    3.224353E-01    3.273345E-01    3.275793E-01    3.232497E-01    3.149095E-01    3.036371E-01    2.910591E-01    2.793051E-01    2.707355E-01    2.673204E-01    2.699071E-01    2.776149E-01    2.885699E-01    3.004504E-01    3.111715E-01    3.191585E-01    3.233942E-01    3.233852E-01    3.191320E-01    3.111282E-01    3.003923E-01    2.884995E-01    2.775357E-01    2.698234E-01    2.672984E-01    2.706446E-01    2.792216E-01    2.909856E-01    3.035749E-01    3.148583E-01    3.232080E-01    3.275448E-01    3.273043E-01    3.224065E-01    3.132588E-01    3.007966E-01    2.865392E-01    2.725911E-01    2.614494E-01    2.554811E-01    2.561846E-01    2.637305E-01    2.771589E-01    2.949897E-01    3.157486E-01    3.382153E-01    3.614678E-01
   3.670646E-01    3.455659E-01    3.252652E-01    3.070431E-01    2.919350E-01    2.810243E-01    2.752227E-01    2.749578E-01    2.798964E-01    2.888907E-01    3.002177E-01    3.119741E-01    3.224285E-01    3.302310E-01    3.344988E-01    3.348340E-01    3.313195E-01    3.245108E-01    3.154225E-01    3.054804E-01    2.963893E-01    2.898625E-01    2.872141E-01    2.890083E-01    2.946492E-01    3.029243E-01    3.121628E-01    3.207089E-01    3.271943E-01    3.306716E-01    3.306612E-01    3.271634E-01    3.206577E-01    3.120927E-01    3.028379E-01    2.945506E-01    2.889033E-01    2.871741E-01    2.897531E-01    2.962930E-01    3.054006E-01    3.153604E-01    3.244651E-01    3.312870E-01    3.348105E-01    3.344799E-01    3.302124E-01    3.224062E-01    3.119446E-01    3.001778E-01    2.888376E-01    2.798271E-01    2.748696E-01    2.751131E-01    2.808909E-01    2.917761E-01    3.068574E-01    3.250521E-01    3.453255E-01    3.667977E-01
   3.702727E-01    3.496772E-01    3.304505E-01    3.134370E-01    2.995704E-01    2.897530E-01    2.846641E-01    2.845373E-01    2.889936E-01    2.970278E-01    3.071744E-01    3.177846E-01    3.273034E-01    3.344723E-01    3.384437E-01    3.388294E-01    3.357126E-01    3.296374E-01    3.215742E-01    3.128376E-01    3.049288E-01    2.992831E-01    2.969561E-01    2.984048E-01    3.031434E-01    3.102196E-01    3.182429E-01    3.257643E-01    3.315299E-01    3.346400E-01    3.346290E-01    3.314967E-01    3.257083E-01    3.181643E-01    3.101201E-01    3.030277E-01    2.982808E-01    2.968981E-01    2.991596E-01    3.048258E-01    3.127596E-01    3.215216E-01    3.296070E-01    3.356989E-01    3.388261E-01    3.384445E-01    3.344717E-01    3.272964E-01    3.177668E-01    3.071421E-01    2.969775E-01    2.889221E-01    2.844420E-01    2.845426E-01    2.896035E-01    2.993916E-01    3.132282E-01    3.302116E-01    3.494086E-01    3.699753E-01
   3.709661E-01    3.503378E-01    3.310314E-01    3.138924E-01    2.998656E-01    2.898764E-01    2.846359E-01    2.844091E-01    2.888363E-01    2.969116E-01    3.071506E-01    3.178765E-01    3.275067E-01    3.347618E-01    3.387811E-01    3.391707E-01    3.360134E-01    3.298585E-01    3.216865E-01    3.128281E-01    3.048048E-01    2.990742E-01    2.967094E-01    2.981714E-01    3.029741E-01    3.101456E-01    3.182740E-01    3.258910E-01    3.317283E-01    3.348768E-01    3.348665E-01    3.316965E-01    3.258357E-01    3.181931E-01    3.100392E-01    3.028468E-01    2.980331E-01    2.966359E-01    2.989435E-01    3.047041E-01    3.127627E-01    3.216553E-01    3.298551E-01    3.360293E-01    3.391969E-01    3.388099E-01    3.347866E-01    3.275219E-01    3.178774E-01    3.071327E-01    2.968707E-01    2.887688E-01    2.843119E-01    2.845068E-01    2.897141E-01    2.996696E-01    3.136624E-01    3.307679E-01    3.500415E-01    3.706384E-01
   3.691404E-01    3.475564E-01    3.270291E-01    3.084388E-01    2.928514E-01    2.814196E-01    2.751554E-01    2.745886E-01    2.794485E-01    2.885833E-01    3.002063E-01    3.123244E-01    3.231216E-01    3.311861E-01    3.355980E-01    3.359435E-01    3.323054E-01    3.252534E-01    3.158319E-01    3.055134E-01    2.960660E-01    2.892728E-01    2.865059E-01    2.883443E-01    2.941880E-01    3.027605E-01    3.123235E-01    3.211620E-01    3.278648E-01    3.314584E-01    3.314506E-01    3.278398E-01    3.211153E-01    3.122500E-01    3.026569E-01    2.940575E-01    2.881988E-01    2.864218E-01    2.891443E-01    2.959794E-01    3.054742E-01    3.158352E-01    3.252883E-01    3.323593E-01    3.360053E-01    3.356591E-01    3.312401E-01    3.231634E-01    3.123490E-01    3.002087E-01    2.885581E-01    2.793910E-01    2.744951E-01    2.750238E-01    2.812489E-01    2.926416E-01    3.081904E-01    3.267431E-01    3.472340E-01    3.687832E-01
   3.651421E-01    3.417685E-01    3.189428E-01    2.975761E-01    2.789296E-01    2.645917E-01    2.562262E-01    2.549931E-01    2.608459E-01    2.722702E-01    2.867665E-01    3.016665E-01    3.147200E-01    3.243104E-01    3.294490E-01    3.297069E-01    3.251652E-01    3.164089E-01    3.045607E-01    2.913215E-01    2.789293E-01    2.698752E-01    2.662445E-01    2.689202E-01    2.770026E-01    2.884930E-01    3.009434E-01    3.121668E-01    3.205216E-01    3.249526E-01    3.249492E-01    3.205090E-01    3.121384E-01    3.008898E-01    2.884059E-01    2.768812E-01    2.687773E-01    2.661571E-01    2.697602E-01    2.788708E-01    2.913226E-01    3.046096E-01    3.164875E-01    3.252569E-01    3.298000E-01    3.295365E-01    3.243885E-01    3.147854E-01    3.017150E-01    2.867921E-01    2.722656E-01    2.608041E-01    2.549090E-01    2.560972E-01    2.644172E-01    2.787104E-01    2.973132E-01    3.186376E-01    3.414225E-01    3.647572E-01
   3.596495E-01    3.338404E-01    3.078002E-01    2.823890E-01    2.590364E-01    2.399295E-01    2.278918E-01    2.254384E-01    2.330863E-01    2.485184E-01    2.677658E-01    2.869988E-01    3.033955E-01    3.151687E-01    3.213265E-01    3.214640E-01    3.156571E-01    3.044606E-01    2.890082E-01    2.712044E-01    2.539218E-01    2.408874E-01    2.356834E-01    2.399064E-01    2.519475E-01    2.682994E-01    2.852757E-01    3.000521E-01    3.107800E-01    3.163880E-01    3.163897E-01    3.107827E-01    3.000486E-01    2.852537E-01    2.682443E-01    2.518507E-01    2.397784E-01    2.356016E-01    2.407987E-01    2.539058E-01    2.712559E-01    2.891026E-01    3.045712E-01    3.157656E-01    3.215623E-01    3.214140E-01    3.152480E-01    3.034678E-01    2.870615E-01    2.678114E-01    2.485359E-01    2.330642E-01    2.253686E-01    2.277704E-01    2.397565E-01    2.588129E-01    2.821166E-01    3.074802E-01    3.334743E-01    3.592394E-01
   3.536213E-01    3.250520E-01    2.952249E-01    2.647628E-01    2.350244E-01    2.087095E-01    1.904182E-01    1.856323E-01    1.964429E-01    2.185748E-01    2.449895E-01    2.701523E-01    2.907998E-01    3.052193E-01    3.125845E-01    3.125895E-01    3.052982E-01    2.911473E-01    2.711007E-01    2.470166E-01    2.222929E-01    2.025074E-01    1.944286E-01    2.015032E-01    2.202761E-01    2.440404E-01    2.672569E-01    2.865732E-01    3.001829E-01    3.071777E-01    3.071809E-01    3.001924E-01    2.865870E-01    2.672663E-01    2.440276E-01    2.202206E-01    2.014042E-01    1.943615E-01    2.024582E-01    2.223295E-01    2.471123E-01    2.712113E-01    2.912397E-01    3.053601E-01    3.126258E-01    3.126090E-01    3.052465E-01    2.908389E-01    2.702030E-01    2.450416E-01    2.186104E-01    1.964420E-01    1.855800E-01    1.903090E-01    2.085436E-01    2.348032E-01    2.644872E-01    2.948957E-01    3.246704E-01    3.531894E-01
   3.481854E-01    3.169985E-01    2.834231E-01    2.476071E-01    2.103302E-01    1.740068E-01    1.449528E-01    1.351667E-01    1.520411E-01    1.853829E-01    2.216762E-01    2.538748E-01    2.791012E-01    2.962176E-01    3.047871E-01    3.046795E-01    2.959394E-01    2.787912E-01    2.537825E-01    2.221933E-01    1.870982E-01    1.558023E-01    1.419201E-01    1.547799E-01    1.850477E-01    2.191575E-01    2.498420E-01    2.740708E-01    2.906109E-01    2.989636E-01    2.989548E-01    2.905906E-01    2.740542E-01    2.498412E-01    2.191674E-01    1.850394E-01    1.547240E-01    1.418754E-01    1.558029E-01    1.871778E-01    2.222796E-01    2.538112E-01    2.787378E-01    2.958154E-01    3.045178E-01    3.046268E-01    2.960921E-01    2.790304E-01    2.538612E-01    2.217045E-01    1.854237E-01    1.520589E-01    1.351335E-01    1.448598E-01    1.738549E-01    2.101194E-01    2.473363E-01    2.830916E-01    3.166069E-01    3.477356E-01
   3.444454E-01    3.113361E-01    2.749076E-01    2.347503E-01    1.906275E-01    1.431135E-01    9.657395E-02    7.350998E-02    1.048252E-01    1.558714E-01    2.031134E-01    2.417202E-01    2.707141E-01    2.899478E-01    2.994603E-01    2.993041E-01    2.894993E-01    2.700387E-01    2.409449E-01    2.024579E-01    1.557124E-01    1.058789E-01    7.741949E-02    1.048448E-01    1.536384E-01    1.993775E-01    2.369311E-01    2.652075E-01    2.840103E-01    2.933603E-01    2.933066E-01    2.838682E-01    2.650270E-01    2.367749E-01    1.992929E-01    1.536246E-01    1.048369E-01    7.740021E-02    1.059252E-01    1.557489E-01    2.023539E-01    2.406494E-01    2.695721E-01    2.889252E-01    2.987026E-01    2.989072E-01    2.895007E-01    2.704045E-01    2.415512E-01    2.030613E-01    1.558901E-01    1.048542E-01    7.349496E-02    9.650253E-02    1.429855E-01    1.904377E-01    2.344938E-01    2.745816E-01    3.109403E-01    3.439818E-01
   3.432259E-01    3.093643E-01    2.718119E-01    2.298991E-01    1.828146E-01    1.295898E-01    6.908796E-02    0.000000E+00    7.797920E-02    1.429102E-01    1.957091E-01    2.371108E-01    2.676785E-01    2.878156E-01    2.977788E-01    2.976896E-01    2.875438E-01    2.672170E-01    2.364657E-01    1.949256E-01    1.421061E-01    7.738455E-02    0.000000E+00    7.634491E-02    1.400168E-01    1.918163E-01    2.324071E-01    2.623218E-01    2.819669E-01    2.916270E-01    2.914648E-01    2.815177E-01    2.616900E-01    2.317407E-01    1.912689E-01    1.396985E-01    7.626369E-02    0.000000E+00    7.732754E-02    1.417339E-01    1.941563E-01    2.353393E-01    2.658463E-01    2.860726E-01    2.962603E-01    2.965101E-01    2.867890E-01    2.669328E-01    2.366432E-01    1.954800E-01    1.428510E-01    7.800034E-02    0.000000E+00    6.905048E-02    1.294989E-01    1.826573E-01    2.296663E-01    2.714987E-01    3.089696E-01    3.427520E-01
   3.448400E-01    3.115877E-01    2.750002E-01    2.346750E-01    1.903838E-01    1.427118E-01    9.603719E-02    7.288412E-02    1.041942E-01    1.553239E-01    2.027313E-01    2.415770E-01    2.708684E-01    2.904349E-01    3.002838E-01    3.004288E-01    2.908461E-01    2.714831E-01    2.423208E-01    2.035694E-01    1.563595E-01    1.059323E-01    7.710534E-02    1.048912E-01    1.542608E-01    2.004467E-01    2.382474E-01    2.665749E-01    2.852620E-01    2.943702E-01    2.939923E-01    2.841891E-01    2.649793E-01    2.363844E-01    1.986065E-01    1.527023E-01    1.037460E-01    7.621237E-02    1.047153E-01    1.545332E-01    2.011481E-01    2.394635E-01    2.684122E-01    2.877942E-01    2.976020E-01    2.978383E-01    2.884662E-01    2.694100E-01    2.406059E-01    2.021780E-01    1.550848E-01    1.041453E-01    7.290070E-02    9.603877E-02    1.426642E-01    1.902658E-01    2.344722E-01    2.747048E-01    3.111976E-01    3.443577E-01
   3.489937E-01    3.175229E-01    2.836315E-01    2.474819E-01    2.098731E-01    1.732442E-01    1.439421E-01    1.340076E-01    1.508805E-01    1.843933E-01    2.210320E-01    2.537364E-01   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30    1.580076E-01    1.438118E-01    1.569715E-01    1.878331E-01    2.224520E-01    2.533658E-01    2.775013E-01    2.936587E-01    3.014079E-01    3.006553E-01    2.914873E-01    2.741573E-01    2.492176E-01    2.179246E-01    1.833096E-01    1.526496E-01    1.395941E-01    1.534491E-01    1.847943E-01    2.199088E-01    2.514783E-01    2.764566E-01    2.935923E-01    3.023550E-01    3.025260E-01    2.940578E-01    2.770727E-01    2.519978E-01    2.199610E-01    1.838328E-01    1.506575E-01    1.339592E-01    1.439459E-01    1.732264E-01    2.097907E-01    2.473091E-01    2.833547E-01    3.171378E-01    3.485025E-01
   3.548811E-01    3.258911E-01    2.955940E-01    2.646360E-01    2.344080E-01    2.076509E-01    1.890157E-01    1.840437E-01    1.948860E-01    2.173100E-01    2.442933E-01    2.702906E-01   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30    2.095945E-01    2.013320E-01    2.085702E-01    2.276347E-01    2.515633E-01    2.746142E-01    2.933704E-01    3.060604E-01    3.118668E-01    3.105255E-01    3.021498E-01    2.872144E-01    2.667002E-01    2.424592E-01    2.178710E-01    1.985001E-01    1.911105E-01    1.990621E-01    2.188651E-01    2.436564E-01    2.678097E-01    2.879165E-01    3.021250E-01    3.094803E-01    3.095530E-01    3.022839E-01    2.879825E-01    2.674778E-01    2.424857E-01    2.162739E-01    1.943823E-01    1.838561E-01    1.889738E-01    2.076375E-01    2.343488E-01    2.644871E-01    2.953322E-01    3.255078E-01    3.543776E-01
   3.614163E-01    3.350561E-01    3.083961E-01    2.823293E-01    2.583322E-01    2.386523E-01    2.261856E-01    2.235282E-01    2.312752E-01    2.471717E-01    2.672815E-01    2.877735E-01   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30    2.559472E-01    2.507373E-01    2.549401E-01    2.667734E-01    2.826099E-01    2.986355E-01    3.119997E-01    3.209207E-01    3.244518E-01    3.222547E-01    3.144720E-01    3.017105E-01    2.851323E-01    2.666462E-01    2.491101E-01    2.362243E-01    2.315281E-01    2.364883E-01    2.494800E-01    2.668324E-01    2.847523E-01    3.003296E-01    3.116443E-01    3.175592E-01    3.175235E-01    3.114696E-01    2.998140E-01    2.835626E-01    2.645177E-01    2.455159E-01    2.303988E-01    2.231418E-01    2.260588E-01    2.386185E-01    2.582813E-01    2.821945E-01    3.081416E-01    3.346679E-01    3.608943E-01
   3.674886E-01    3.434425E-01    3.198519E-01    2.976708E-01    2.782233E-01    2.631803E-01    2.543048E-01    2.528649E-01    2.589191E-01    2.710395E-01    2.867807E-01    3.034869E-01   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30    3.025809E-01    3.125605E-01    3.228751E-01    3.314081E-01    3.366600E-01    3.377599E-01    3.343916E-01    3.267318E-01    3.154340E-01    3.016574E-01    2.871073E-01    2.739969E-01    2.647666E-01    2.614245E-01    2.646855E-01    2.736336E-01    2.860880E-01    2.994757E-01    3.115006E-01    3.204271E-01    3.251167E-01    3.249830E-01    3.199544E-01    3.104781E-01    2.975669E-01    2.828649E-01    2.686483E-01    2.576051E-01    2.522433E-01    2.540705E-01    2.631104E-01    2.781683E-01    2.975392E-01    3.195948E-01    3.430398E-01    3.669389E-01
   3.721543E-01    3.497894E-01    3.283586E-01    3.087942E-01    2.922424E-01    2.799641E-01    2.731032E-01    2.723343E-01    2.775282E-01    2.876523E-01    3.010009E-01    3.156130E-01   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30    3.341956E-01    3.399077E-01    3.457061E-01    3.500985E-01    3.519393E-01    3.505299E-01    3.456342E-01    3.374674E-01    3.266848E-01    3.143702E-01    3.019926E-01    2.912768E-01    2.839266E-01    2.812022E-01    2.834740E-01    2.901109E-01    2.996260E-01    3.101330E-01    3.197852E-01    3.270580E-01    3.308795E-01    3.306728E-01    3.263654E-01    3.183958E-01    3.077186E-01    2.957868E-01    2.844562E-01    2.757511E-01    2.714716E-01    2.727601E-01    2.798548E-01    2.921764E-01    3.086560E-01    3.280870E-01    3.493600E-01    3.715653E-01
