time,HEADWATER,TAILWATER,GAGE_1
221.0000000000,-1863.4,-1256.6,3621.6
222.0000000000,-1832.5,-1235.4,3569.5
223.0000000000,-1801.6,-1214.3,3517.6
224.0000000000,-1770.6,-1193.1,3465.3
225.0000000000,-1739.5,-1171.9,3413.0
226.0000000000,-1708.1,-1150.4,3360.1
227.0000000000,-1677.0,-1129.3,3307.9
228.0000000000,-1645.7,-1108.0,3255.3
229.0000000000,-1614.3,-1086.6,3202.6
230.0000000000,-1583.1,-1065.4,3150.1
231.0000000000,-1551.9,-1044.2,3097.7
232.0000000000,-1520.5,-1022.8,3045.0
233.0000000000,-1489.2,-1001.7,2992.6
234.0000000000,-1457.9,-980.40,2940.0
235.0000000000,-1426.6,-959.19,2887.5
236.0000000000,-1395.4,-938.03,2835.1
237.0000000000,-1364.2,-916.94,2782.8
238.0000000000,-1333.2,-896.01,2730.9
239.0000000000,-1302.1,-875.00,2678.8
240.0000000000,-1270.9,-853.95,2626.6
241.0000000000,-1239.8,-832.89,2574.3
242.0000000000,-1208.7,-811.93,2522.3
243.0000000000,-1177.9,-791.16,2470.7
244.0000000000,-1147.1,-770.48,2419.3
245.0000000000,-1116.5,-749.90,2368.1
246.0000000000,-1085.9,-729.33,2316.9
247.0000000000,-1055.7,-709.11,2266.5
248.0000000000,-1025.4,-688.80,2215.9
249.0000000000,-995.35,-668.67,2165.7
250.0000000000,-965.53,-648.72,2115.9
251.0000000000,-935.74,-628.80,2066.2
252.0000000000,-906.05,-608.97,2016.7
253.0000000000,-876.51,-589.22,1967.4
254.0000000000,-847.25,-569.72,1918.6
255.0000000000,-818.19,-550.38,1870.2
256.0000000000,-789.34,-531.19,1822.2
257.0000000000,-760.78,-512.23,1774.6
258.0000000000,-732.41,-493.43,1727.5
259.0000000000,-704.20,-474.72,1680.5
260.0000000000,-676.35,-456.29,1634.3
261.0000000000,-648.58,-437.91,1588.1
262.0000000000,-621.14,-419.80,1542.5
263.0000000000,-593.89,-401.82,1497.3
264.0000000000,-567.05,-384.17,1452.8
265.0000000000,-540.45,-366.67,1408.7
266.0000000000,-514.15,-349.41,1365.1
267.0000000000,-488.08,-332.32,1321.9
268.0000000000,-462.35,-315.48,1279.4
269.0000000000,-436.94,-298.86,1237.3
270.0000000000,-411.81,-282.46,1195.8
271.0000000000,-387.01,-266.30,1154.8
272.0000000000,-362.50,-250.35,1114.3
273.0000000000,-338.35,-234.67,1074.5
274.0000000000,-314.61,-219.29,1035.3
275.0000000000,-291.15,-204.11,996.69
276.0000000000,-268.03,-189.18,958.62
277.0000000000,-245.32,-174.55,921.27
278.0000000000,-223.00,-160.21,884.59
279.0000000000,-201.00,-146.10,848.46
280.0000000000,-179.44,-132.31,813.09
281.0000000000,-158.24,-118.78,778.33
282.0000000000,-137.40,-105.48,744.19
283.0000000000,-117.01,-92.526,710.82
284.0000000000,-97.010,-79.865,678.13
285.0000000000,-77.448,-67.516,646.20
286.0000000000,-58.247,-55.415,614.88
287.0000000000,-39.517,-43.667,584.38
288.0000000000,-21.174,-32.197,554.54
289.0000000000,-3.2893,-21.039,525.47
290.0000000000,14.176,-10.181,497.13
291.0000000000,31.219,0.36766,469.51
292.0000000000,47.816,10.609,442.65
293.0000000000,63.934,20.498,416.61
294.0000000000,79.618,30.081,391.32
295.0000000000,94.823,39.322,366.85
296.0000000000,109.54,48.218,343.21
297.0000000000,123.83,56.815,320.29
298.0000000000,137.61,65.040,298.26
299.0000000000,150.96,72.964,276.96
300.0000000000,163.79,80.546,256.52
301.0000000000,176.14,87.787,236.90
302.0000000000,188.01,94.679,218.11
303.0000000000,199.39,101.24,200.14
304.0000000000,210.28,107.47,182.99
305.0000000000,220.69,113.36,166.66
306.0000000000,230.59,118.89,151.20
307.0000000000,239.97,124.10,136.58
308.0000000000,248.84,128.94,122.84
309.0000000000,257.21,133.44,109.94
310.0000000000,265.07,137.61,97.880
311.0000000000,272.44,141.44,86.648
312.0000000000,279.27,144.92,76.303
313.0000000000,285.59,148.08,66.800
314.0000000000,291.38,150.89,58.171
315.0000000000,296.67,153.35,50.394
316.0000000000,301.41,155.52,43.455
317.0000000000,305.66,157.35,37.353
318.0000000000,309.34,158.85,32.151
319.0000000000,312.51,160.03,27.782
320.0000000000,315.14,160.91,24.247
321.0000000000,317.27,161.49,21.524
322.0000000000,318.82,161.75,19.702
323.0000000000,319.83,161.70,18.728
324.0000000000,320.31,161.37,18.579
325.0000000000,320.28,160.77,19.213
326.0000000000,319.70,159.85,20.722
327.0000000000,318.58,158.63,23.064
328.0000000000,316.92,157.09,26.276
329.0000000000,314.75,155.26,30.301
330.0000000000,312.02,153.09,35.217
331.0000000000,308.75,150.57,41.036
332.0000000000,304.93,147.73,47.711
333.0000000000,300.58,144.52,55.299
334.0000000000,295.71,140.99,63.722
335.0000000000,290.29,137.10,73.055
336.0000000000,284.30,132.84,83.342
337.0000000000,277.82,128.26,94.419
338.0000000000,270.82,123.33,106.37
339.0000000000,263.27,118.03,119.25
340.0000000000,255.22,112.39,132.97
341.0000000000,246.60,106.38,147.63
342.0000000000,237.49,100.03,163.12
343.0000000000,227.84,93.302,179.52
344.0000000000,217.67,86.229,196.79
345.0000000000,206.97,78.789,214.96
346.0000000000,195.75,71.013,233.98
347.0000000000,184.00,62.847,253.92
348.0000000000,171.80,54.397,274.60
349.0000000000,159.10,45.599,296.11
350.0000000000,145.84,36.404,318.60
351.0000000000,132.13,26.917,341.81
352.0000000000,117.94,17.106,365.85
353.0000000000,103.29,6.9871,390.64
354.0000000000,88.075,-3.5320,416.39
355.0000000000,72.405,-14.384,442.94
356.0000000000,56.247,-25.560,470.29
357.0000000000,39.669,-37.006,498.34
358.0000000000,22.575,-48.840,527.29
359.0000000000,5.1034,-60.902,556.84
360.0000000000,-12.845,-73.274,587.18
361.0000000000,-31.250,-85.988,618.32
362.0000000000,-50.171,-99.058,650.33
363.0000000000,-69.447,-112.35,682.92
364.0000000000,-89.069,-125.87,716.08
365.0000000000,-109.29,-139.81,750.26
366.0000000000,-129.83,-153.99,784.99
367.0000000000,-150.80,-168.44,820.43
368.0000000000,-172.20,-183.19,856.60
369.0000000000,-194.08,-198.26,893.56
370.0000000000,-216.40,-213.67,931.31
371.0000000000,-238.96,-229.18,969.39
372.0000000000,-262.00,-245.05,1008.3
373.0000000000,-285.43,-261.18,1047.9
374.0000000000,-309.13,-277.49,1087.9
