time,ARROBS_HEAD_K:2_I:2_J:15,ARROBS_HEAD_K:2_I:2_J:9,ARROBS_HEAD_K:2_I:3_J:8,ARROBS_HEAD_K:2_I:9_J:1,ARROBS_HEAD_K:2_I:13_J:10,ARROBS_HEAD_K:2_I:15_J:16,ARROBS_HEAD_K:2_I:21_J:10,ARROBS_HEAD_K:2_I:22_J:15,ARROBS_HEAD_K:2_I:24_J:4,ARROBS_HEAD_K:2_I:26_J:6,ARROBS_HEAD_K:2_I:29_J:15,ARROBS_HEAD_K:2_I:33_J:7,ARROBS_HEAD_K:2_I:34_J:10,ARROBS_HEAD_K:0_I:2_J:15,ARROBS_HEAD_K:0_I:2_J:9,ARROBS_HEAD_K:0_I:3_J:8,ARROBS_HEAD_K:0_I:9_J:1,ARROBS_HEAD_K:0_I:13_J:10,ARROBS_HEAD_K:0_I:15_J:16,ARROBS_HEAD_K:0_I:21_J:10,ARROBS_HEAD_K:0_I:22_J:15,ARROBS_HEAD_K:0_I:24_J:4,ARROBS_HEAD_K:0_I:26_J:6,ARROBS_HEAD_K:0_I:29_J:15,ARROBS_HEAD_K:0_I:33_J:7,ARROBS_HEAD_K:0_I:34_J:10
10320.00000000,34.82339248,35.29504658,35.36602812,36.19070959,34.78178108,34.57794721,34.69349523,34.47033857,35.11202838,34.87116439,34.37587879,34.57826884,34.40474642,34.80820467,35.30403098,35.37565814,36.20276324,34.78922788,34.58416530,34.70114331,34.46079817,35.12242598,34.88008812,34.36703772,34.58558976,34.41120443
10321.00000000,34.81761256,35.28694700,35.35760734,36.17946213,34.77486757,34.57215698,34.68634502,34.46466585,35.10282624,34.86275779,34.37048558,34.57131036,34.39876056,34.80257814,35.29588387,35.36718792,36.19148805,34.78226193,34.57833094,34.69393900,34.45524217,35.11316688,34.87162459,34.36174821,34.57857737,34.40516634
10322.00000000,34.81190874,35.27893361,35.34927283,36.16828344,34.76804341,34.56644923,34.67928584,34.45906937,35.09371720,34.85443971,34.36517336,34.56444419,34.39285127,34.79702606,35.28782341,35.35880438,36.18028137,34.77538804,34.57258139,34.68682853,34.44976471,35.10400182,34.86325486,34.35653932,34.57165991,34.39921393
10323.00000000,34.80628264,35.27100800,35.34102636,36.15717621,34.76131647,34.56082897,34.67232604,34.45356388,35.08470558,34.84622893,34.35994638,34.55767591,34.38704788,34.79154964,35.27985122,35.35050927,36.16914576,34.76860988,34.56691908,34.67981577,34.44437182,35.09493359,34.85498687,34.35141308,34.56483995,34.39335866
10324.00000000,34.80073606,35.26317314,35.33287094,36.14614421,34.75468308,34.55529506,34.66546163,34.44813855,35.07579248,34.83811223,34.35480383,34.55100365,34.38132389,34.78615109,35.27197036,35.34230571,36.15808509,34.76192812,34.56134530,34.67290130,34.43906151,35.08596482,34.84681849,34.34637076,34.55811846,34.38759309
10325.00000000,34.79527013,35.25543050,35.32480811,36.13518967,34.74814870,34.54985033,34.65869838,34.44280325,35.06698095,34.83010226,34.34974845,34.54443133,34.37570119,34.78083113,35.26418215,35.33419511,36.14710152,34.75534494,34.55586124,34.66608745,34.43383703,35.07709748,34.83875421,34.34141354,34.55149707,34.38192411
10326.00000000,34.78988548,35.24778123,35.31683909,36.12431456,34.74171390,34.54449576,34.65203716,34.43755768,35.05827256,34.82219912,34.34478107,34.53796000,34.37017727,34.77559052,35.25648788,35.32617884,36.13619714,34.74886179,34.55046802,34.65937586,34.42869981,35.06833335,34.83079634,34.33654242,34.54497714,34.37635374
10327.00000000,34.78458616,35.24023033,35.30896898,36.11352472,34.73538100,34.53923387,34.64548003,34.43240084,35.04967174,34.81440201,34.33990400,34.53159254,34.36474566,34.77043340,35.24889253,35.31826193,36.12537773,34.74248230,34.54516925,34.65277016,34.42365179,35.05967738,34.82294738,34.33176080,34.53856257,34.37088141
10328.00000000,34.77937122,35.23277692,35.30119705,36.10282022,34.72915198,34.53406568,34.63902912,34.42733869,35.04117912,34.80671851,34.33511794,34.52532975,34.35941913,34.76535847,35.24139520,35.31044364,36.11464331,34.73620641,34.53996438,34.64627034,34.41869413,35.05112942,34.81520957,34.32706789,34.53225284,34.36551055
10329.00000000,34.77424284,35.22542444,35.29352678,36.09220545,34.72302521,34.52899072,34.63268265,34.42236373,35.03279650,34.79913960,34.33042283,34.51917165,34.35418001,34.76036839,35.23399942,35.30272757,36.10399833,34.73003547,34.53485508,34.63987769,34.41382572,35.04269254,34.80758159,34.32246543,34.52604988,34.36023593
10330.00000000,34.76920358,35.21817551,35.28596086,36.08168370,34.71700906,34.52401466,34.62644954,34.41749090,35.02452902,34.79168391,34.32582381,34.51312495,34.34905850,34.75546520,35.22670771,35.29511630,36.09344608,34.72397387,34.52984453,34.63359687,34.40905314,35.03437030,34.80007175,34.31795637,34.51995754,34.35507006
10331.00000000,34.76425472,35.21103231,35.27850156,36.07125803,34.71110035,34.51913640,34.62032623,34.41271088,35.01637741,34.78434017,34.32131998,34.50718802,34.34403099,34.75065044,35.21952232,35.28761218,36.08298967,34.71802202,34.52493363,34.62742823,34.40437469,35.02616475,34.79267831,34.31354155,34.51397677,34.35000671
10332.00000000,34.75939634,35.20399559,35.27114975,36.06093017,34.70530046,34.51435599,34.61431417,34.40802605,35.00834286,34.77711247,34.31691094,34.50136171,34.33910523,34.74592420,35.21244405,35.28021609,36.07263080,34.71218014,34.52012210,34.62137198,34.39979008,35.01807678,34.78540176,34.30922051,34.50810776,34.34504615
10333.00000000,34.75462882,35.19706624,35.26390633,36.05070185,34.69961137,34.50967494,34.60841570,34.40343993,35.00042705,34.77000520,34.31259833,34.49564825,34.33428855,34.74128685,35.20547384,35.27292905,36.06237128,34.70644947,34.51541077,34.61542956,34.39530111,35.01010780,34.77824472,34.30499398,34.50235188,34.34019247
10334.00000000,34.74995616,35.19024857,35.25677576,36.04057812,34.69403711,34.50509691,34.60263461,34.39895612,34.99263464,34.76302300,34.30838534,34.49005098,34.32958178,34.73674197,35.19861577,35.26575522,36.05221600,34.70083407,34.51080327,34.60960499,34.39091187,35.00226232,34.77121225,34.30086535,34.49671290,34.33544940
10335.00000000,34.74537956,35.18354458,35.24976012,36.03056224,34.68857892,34.50062342,34.59697218,34.39457471,34.98496799,34.75616657,34.30427329,34.48457200,34.32498446,34.73229121,35.19187215,35.25869702,36.04216830,34.69533586,34.50630146,34.60390017,34.38662365,34.99454299,34.76430647,34.29683618,34.49119301,34.33081782
10336.00000000,34.74089741,35.17695305,35.24285831,36.02065325,34.68323676,34.49625284,34.59142897,34.39029551,34.97742643,34.74943746,34.30026007,34.47921088,34.32049960,34.72793267,35.18524157,35.25175315,36.03222743,34.68995384,34.50190351,34.59831446,34.38243510,34.98694890,34.75752731,34.29290430,34.48579120,34.32629786
10337.00000000,34.73651341,35.17047855,35.23607485,36.01085697,34.67801060,34.49198771,34.58600439,34.38611672,34.97001329,34.74283052,34.29634959,34.47396843,34.31611526,34.72367020,35.17872862,35.24492822,36.02239892,34.68469046,34.49761275,34.59285014,34.37834759,34.97948422,34.75087504,34.28907357,34.48051028,34.32188630
10338.00000000,34.73222810,35.16412201,35.22941083,36.00117512,34.67290443,34.48782941,34.58070281,34.38204423,34.96273080,34.73635534,34.29254213,34.46884792,34.31184809,34.71950426,35.17233433,35.23822333,36.01268465,34.67954725,34.49342982,34.58750887,34.37436310,34.97215045,34.74435296,34.28534432,34.47535161,34.31758850
10339.00000000,34.72804128,35.15788366,35.22286662,35.99160896,34.66791721,34.48377775,34.57552293,34.37807630,34.95557922,34.73000966,34.28883766,34.46384830,34.30769111,34.71543465,35.16605895,35.23163889,36.00308585,34.67452406,34.48935460,34.58229043,34.37048134,34.96494809,34.73796124,34.28171635,34.47031499,34.31340308
10340.00000000,34.72395826,35.15176976,35.21644849,35.98216549,34.66305418,34.47983719,34.57047020,34.37421641,34.94856473,34.72379826,34.28524018,34.45897537,34.30364919,34.71146678,35.15990871,35.22518117,35.99360958,34.66962640,34.48539217,34.57720042,34.36670680,34.95788343,34.73170523,34.27819443,34.46540613,34.30933479
10341.00000000,34.71997517,35.14577664,35.21015289,35.97284203,34.65831287,34.47600480,34.56554236,34.37046419,34.94168440,34.71772099,34.28174738,34.45422640,34.29972419,34.70759659,35.15387996,35.21884662,35.98425311,34.66485091,34.48153870,34.57223560,34.36303676,34.95095327,34.72558271,34.27477498,34.46062168,34.30538211
10342.00000000,34.71609707,35.13990992,35.20398548,35.96364483,34.65369994,34.47228622,34.56074596,34.36682559,34.93494505,34.71178780,34.27836248,34.44960747,34.29592469,34.70382906,35.14797825,35.21264085,35.97502276,34.66020377,34.47779972,34.56740218,34.35947723,34.94416394,34.71960212,34.27146228,34.45596752,34.30155313
10343.00000000,34.71232428,35.13417056,35.19794734,35.95457598,34.64921257,34.46868039,34.55607843,34.36329545,34.92834615,34.70598875,34.27508724,34.44511697,34.29223579,34.70016465,35.14220462,35.20656500,35.96592053,34.65568442,34.47417517,34.56269974,34.35602648,34.93751614,34.71376033,34.26825720,34.45144355,34.29784196
10344.00000000,34.70865476,35.12855684,35.19203675,35.94563439,34.64484934,34.46518537,34.55153799,34.35987331,34.92188659,34.70032574,34.27191848,34.44075258,34.28865953,34.69660116,35.13655732,35.20061735,35.95694543,34.65129048,34.47066266,34.55812575,34.35268201,34.93100824,34.70805542,34.26515717,34.44704713,34.29424539
10345.00000000,34.70509306,35.12307419,35.18625934,35.93682655,34.64061796,34.46180642,34.54713262,34.35656701,34.91557307,34.69481098,34.26885942,34.43652165,34.28521267,34.69314338,35.13104184,35.19480353,35.94810391,34.64702829,34.46726733,34.55368666,34.34945008,34.92464646,34.70249624,34.26216606,34.44278434,34.29077409
10346.00000000,34.70163777,35.11772148,35.18061399,35.92815225,34.63651410,34.45854124,34.54285817,34.35337066,34.90940356,34.68943446,34.26591047,34.43242123,34.28187950,34.68978976,35.12565708,35.18912250,35.93939580,34.64289554,34.46398723,34.54938029,34.34632770,34.91842959,34.69707883,34.25928289,34.43865344,34.28742196
10347.00000000,34.69829060,35.11250098,35.17510318,35.91961483,34.63254014,34.45539148,34.53871689,34.35028694,34.90338065,34.68420030,34.26307269,34.42845298,34.27866443,34.68654208,35.12040536,35.18357674,35.93082441,34.63889402,34.46082397,34.54520841,34.34331640,34.91236008,34.69180505,34.25650935,34.43465609,34.28418997
10348.00000000,34.69505381,35.10741552,35.16972949,35.91121729,34.62869838,34.45235958,34.53471083,34.34731878,34.89750717,34.67911256,34.26034729,34.42461842,34.27557135,34.68340232,35.11528924,35.17816872,35.92239283,34.63502571,34.45777963,34.54117288,34.34041834,34.90644049,34.68667780,34.25384683,34.43079384,34.28108054
10349.00000000,34.69192831,35.10246648,35.16449467,35.90296253,34.62499197,34.44944692,34.53084370,34.34446927,34.89178563,34.67417590,34.25773627,34.42092162,34.27260845,34.68037169,35.11031046,35.17290035,35.91410391,34.63129304,34.45485564,34.53727637,34.33763601,34.90067320,34.68170074,34.25129687,34.42706938,34.27809894
10350.00000000,34.68891175,35.09765184,35.15939670,35.89484928,34.62141688,34.44665066,34.52711132,34.34173340,34.88621365,34.66938456,34.25523673,34.41735805,34.26976389,34.67744762,35.10546683,35.16776953,35.90595635,34.62769309,34.45204926,34.53351596,34.33496603,34.89505612,34.67687068,34.24885672,34.42347966,34.27523958
10351.00000000,34.68600854,35.09297654,35.15444060,35.88688327,34.61797925,34.44397578,34.52351982,34.33911801,34.88079694,34.66474734,34.25285294,34.41393339,34.26704887,34.67463452,35.10076328,35.16278125,35.89795591,34.62423104,34.44936518,34.52989687,34.33241371,34.88959463,34.67219402,34.24653068,34.42002956,34.27250894
10352.00000000,34.68321262,35.08843504,35.14962085,35.87905975,34.61467076,34.44141467,34.52006114,34.33661186,34.87552918,34.66025163,34.25057817,34.41064062,34.26444743,34.67192650,35.09619435,35.15793013,35.89009797,34.62090017,34.44679673,34.52641250,34.32997091,34.88428310,34.66766244,34.24431241,34.41671287,34.26989699
10353.00000000,34.68053608,35.08404011,35.14495034,35.87139243,34.61150398,34.43897997,34.51674747,34.33422895,34.87042330,34.65591214,34.24842463,34.40749160,34.26197464,34.66933561,35.09177280,35.15322899,35.88239615,34.61771250,34.44435607,34.52307474,34.32764964,34.87913429,34.66328826,34.24221388,34.41354148,34.26741544
10354.00000000,34.67797470,35.07978711,35.14042472,35.86387869,34.60847621,34.43666810,34.51357621,34.33196795,34.86547649,34.65172895,34.24638893,34.40448364,34.25963247,34.66685752,35.08749435,35.14867377,35.87484766,34.61466438,34.44203917,34.51987994,34.32544696,34.87414489,34.65906944,34.24023110,34.41051173,34.26506293
10355.00000000,34.67552904,35.07567895,35.13604643,35.85651975,34.60558898,34.43447962,34.51054940,34.32982939,34.86068928,34.64770388,34.24447010,34.40161661,34.25742214,34.66449266,35.08336073,35.14426599,35.86745402,34.61175710,34.43984660,34.51682965,34.32336399,34.86931573,34.65500813,34.23836390,34.40762401,34.26284166
10356.00000000,34.67319802,35.07171340,35.13181374,35.84931613,34.60283877,34.43241239,34.50766311,34.32780781,34.85606132,34.64383013,34.24266739,34.39888911,34.25533238,34.66224009,35.07937098,35.14000493,35.86021565,34.60898889,34.43777695,34.51392201,34.32139791,34.86464655,34.65110139,34.23661123,34.40487721,34.26074632
10357.00000000,34.67098170,35.06789115,35.12772726,35.84226881,34.60022743,34.43046780,34.50491940,34.32590737,34.85159342,34.64011301,34.24098168,34.39630219,34.25337252,34.66009974,35.07552533,35.13589084,35.85313357,34.60636015,34.43583061,34.51115748,34.31954975,34.86013791,34.64735076,34.23497332,34.40227166,34.25877946
10358.00000000,34.66888013,35.06421319,35.12378822,35.83538006,34.59775411,34.42864312,34.50231741,34.32412278,34.84728608,34.63654920,34.23940955,34.39385505,34.25153478,34.65807210,35.07182493,35.13192503,35.84620998,34.60387117,34.43400676,34.50853638,34.31781788,34.85579088,34.64375584,34.23344912,34.39980762,34.25693882
10359.00000000,34.66689553,35.06068129,35.11999824,35.82865190,34.59542217,34.42694405,34.49986051,34.32246432,34.84314201,34.63314616,34.23795867,34.39155053,34.24983036,34.65615861,35.06827126,35.12810899,35.83944701,34.60152385,34.43230814,34.50606063,34.31620688,34.85160740,34.64032029,34.23204209,34.39748672,34.25522912
10360.00000000,34.66503035,35.05729904,35.11636112,35.82208943,34.59323440,34.42537021,34.49755165,34.32092863,34.83916487,34.62990542,34.23662592,34.38939143,34.24825780,34.65436239,35.06486814,35.12444662,35.83284953,34.59932175,34.43073693,34.50373389,34.31471832,34.84759150,34.63704789,34.23075350,34.39531238,34.25365309
10361.00000000,34.66328436,35.05406629,35.11287653,35.81569306,34.59118889,34.42392259,34.49538886,34.31951487,34.83535441,34.62682329,34.23541394,34.38737742,34.24681127,34.65268312,35.06161560,35.12093793,35.82641844,34.59726393,34.42929314,34.50155522,34.31335086,34.84374336,34.63393691,34.22958355,34.39328444,34.25220737
10362.00000000,34.66165532,35.05098153,35.10954359,35.80946171,34.58928408,34.42259803,34.49337028,34.31822164,34.83170842,34.62389870,34.23431900,34.38550446,34.24549157,34.65111805,35.05851143,35.11758099,35.82015208,34.59534765,34.42797359,34.49952173,34.31210171,34.84006034,34.63098443,34.22852902,34.39139920,34.25088924
10363.00000000,34.66014457,35.04804614,35.10636327,35.80339847,34.58752329,34.42139909,34.49149991,34.31705298,34.82823022,34.62113919,34.23334284,34.38377741,34.24430862,34.64966908,35.05555780,35.11437792,35.81405385,34.59357582,34.42678062,34.49763662,34.31097406,34.83654552,34.62819548,34.22759172,34.38965995,34.24970508
10364.00000000,34.65875830,35.04526735,35.10334253,35.79750952,34.58591104,34.42033110,34.48978180,34.31601182,34.82492568,34.61854578,34.23249134,34.38220049,34.24325838,34.64834208,35.05276135,35.11133518,35.80813035,34.59195404,34.42572000,34.49590537,34.30997279,34.83320520,34.62557485,34.22677739,34.38807230,34.24865770
10365.00000000,34.65748647,35.04263517,35.10047247,35.79178763,34.58443652,34.41938364,34.48820528,34.31508802,34.82178516,34.61610759,34.23175544,34.38076312,34.24232934,34.64712721,35.05011248,35.10844368,35.80237355,34.59047180,34.42478145,34.49431751,34.30908757,34.83002988,34.62311168,34.22607668,34.38662588,34.24773491
10366.00000000,34.65633451,35.04015385,35.09775673,35.78623785,34.58310608,34.41856179,34.48677657,34.31428853,34.81881351,34.61383287,34.23113879,34.37947060,34.24153329,34.64602939,35.04761569,35.10570782,35.79678896,34.58913426,34.42396945,34.49287812,34.30832393,34.82702435,34.62081184,34.22549374,34.38532534,34.24694382
10367.00000000,34.65530075,35.03782384,35.09519571,35.78086055,34.58192008,34.41786553,34.48549667,34.31361454,34.81601189,34.61172506,34.23064121,34.37832397,34.24087404,34.64504750,35.04527070,35.10312723,35.79137682,34.58794134,34.42328371,34.49158744,34.30768222,34.82418885,34.61867723,34.22502788,34.38417075,34.24628716
10368.00000000,34.65439252,35.03565198,35.09279666,35.77566398,34.58088240,34.41730047,34.48436892,34.31306613,34.81338595,34.60978175,34.23026866,34.37732758,34.24034215,34.64418875,35.04308499,35.10070961,35.78614557,34.58689918,34.42273099,34.49045146,34.30716693,34.82153053,34.61671174,34.22468579,34.38316853,34.24576546
10369.00000000,34.65360566,35.03363642,35.09055784,35.77064531,34.57999267,34.41686408,34.48339301,34.31264537,34.81093458,34.60800872,34.23001781,34.37648029,34.23994984,34.64344924,35.04105598,35.09845252,35.78109260,34.58600525,34.42230795,34.48946763,34.30677588,34.81904698,34.61491486,34.22446375,34.38231589,34.24538004
10370.00000000,34.65293556,35.03177017,35.08847207,35.76580060,34.57924284,34.41654959,34.48256120,34.31234345,34.80865081,34.60639387,34.22988331,34.37577467,34.23968025,34.64282355,35.03917754,35.09634977,35.77621333,34.58525292,34.42200819,34.48862947,34.30650245,34.81673221,34.61327889,34.22435610,34.38160642,34.24512156
10371.00000000,34.65239343,35.03006641,35.08655263,35.76114303,34.57864555,34.41636902,34.48188572,34.31217207,34.80654729,34.60495145,34.22987545,34.37522312,34.23954972,34.64232355,35.03746234,35.09441410,35.77152118,34.58465435,34.42184376,34.48794898,34.30635809,34.81459865,34.61181628,34.22437401,34.38105223,34.24500274
10372.00000000,34.65197072,35.02851533,35.08478955,35.75666421,34.57819294,34.41631363,34.48135907,34.31212524,34.80461606,34.60367602,34.22998629,34.37481753,34.23955374,34.64194016,35.03590100,35.09263603,35.76700789,34.58420089,34.42180540,34.48741764,34.30633484,34.81263779,34.61051977,34.22450856,34.38064455,34.24501701
10373.00000000,34.65166921,35.02712021,35.08318679,35.75236760,34.57788596,34.41638529,34.48098222,34.31220200,34.80285934,34.60256618,34.23021735,34.37455904,34.23968708,34.64167557,35.03449631,35.09101870,35.76267686,34.58389451,34.42189529,34.48703750,34.30643408,34.81085228,34.60939081,34.22476175,34.38038537,34.24516411
10374.00000000,34.65148649,35.02587895,35.08174181,35.74825149,34.57772235,34.41658118,34.48075244,34.31240067,34.80127480,34.60162046,34.23056637,34.37444548,34.23995037,34.64152744,35.03324633,35.08956009,35.75852665,34.58373278,34.42211083,34.48680589,34.30665343,34.80923998,34.60842712,34.22513120,34.38027231,34.24544201
10375.00000000,34.65143009,35.02479903,35.08046190,35.74432453,34.57770928,34.41690881,34.48067722,34.31272799,34.79987051,34.60084574,34.23104083,34.37448458,34.24034961,34.64150311,35.03215870,35.08826771,35.75456576,34.58372294,34.42245935,34.48673013,34.30699977,34.80780876,34.60763585,34.22562430,34.38031298,34.24585758
10376.00000000,34.65149049,35.02387038,35.07933724,35.74057784,34.57783817,34.41735865,34.48074851,34.31317660,34.79863715,34.60023612,34.23163068,34.37466751,34.24088096,34.64159269,35.03122325,35.08713144,35.75078501,34.58385539,34.42293082,34.48680091,34.30746409,34.80654893,34.60700874,34.22623081,34.38049771,34.24640347
10377.00000000,34.65167396,35.02310135,35.07837722,35.73701880,34.57811368,34.41793650,34.48096996,34.31374842,34.79758110,34.59979177,34.23234190,34.37499851,34.24153943,34.64180330,35.03044812,35.08616004,35.74719262,34.58413668,34.42353212,34.48702443,34.30805179,34.80546787,34.60655069,34.22695763,34.38083289,34.24708230
10378.00000000,34.65198213,35.02249246,35.07758066,35.73365048,34.57853901,34.41864459,34.48134581,34.31444901,34.79670495,34.59952060,34.23317651,34.37548190,34.24233838,34.64213587,35.02983422,35.08535371,35.74379069,34.58456824,34.42426443,34.48740247,34.30876487,34.80456715,34.60626475,34.22780568,34.38132046,34.24789891
10379.00000000,34.65240969,35.02203904,35.07694442,35.73047009,34.57910869,34.41947749,34.48186980,34.31527179,34.79600311,34.59941476,34.23412889,34.37611074,34.24326731,34.64258538,35.02937673,35.08470822,35.74057612,34.58514522,34.42512272,34.48792991,34.30959824,34.80384184,34.60614557,34.22876987,34.38195500,34.24884745
10380.00000000,34.65295718,35.02174204,35.07646877,35.72747631,34.57982172,34.42043427,34.48254132,34.31621517,34.79547683,34.59947499,34.23519855,34.37688595,34.24432501,34.64315217,35.02907635,35.08422414,35.73754914,34.58586718,34.42610651,34.48860646,34.31055111,34.80329270,34.60619353,34.22984992,34.38273685,34.24992692
10381.00000000,34.65362702,35.02160367,35.07615586,35.72467309,34.58068080,34.42151824,34.48336343,34.31728320,34.79512859,34.59970224,34.23639010,34.37781005,34.24551410,34.64383868,35.02893558,35.08390388,35.73471299,34.58673640,34.42721839,34.48943457,34.31162627,34.80292245,34.60641024,34.23104918,34.38366852,34.25113928
10382.00000000,34.65441746,35.02162302,35.07600507,35.72205947,34.58168564,34.42272782,34.48433509,34.31847570,34.79495652,34.60009922,34.23769990,34.37888102,34.24683851,34.64464324,35.02895330,35.08374635,35.73206678,34.58775185,34.42845683,34.49041296,34.31282291,34.80272945,34.60679594,34.23236533,34.38474822,34.25248549
10383.00000000,34.65533570,35.02180685,35.07602350,35.71964463,34.58284352,34.42407029,34.48546399,34.31979880,34.79496957,34.60067224,34.23913551,34.38010778,34.24830521,34.64557303,35.02913656,35.08375909,35.72961918,34.58892115,34.42982917,34.49154932,34.31414813,34.80272193,34.60735837,34.23380550,34.38598405,34.25397403
10384.00000000,34.65635816,35.02213182,35.07618764,35.71740351,34.58412838,34.42552098,34.48672372,34.32122613,34.79514181,34.60139301,34.24067233,34.38146344,34.24988127,34.64660419,35.02946155,35.08391799,35.72734600,34.59021911,34.43131087,34.49281833,34.31557655,34.80287497,34.60807127,34.23534520,34.38735062,34.25557656
10385.00000000,34.65750443,35.02261817,35.07651756,35.71536040,34.58556009,34.42709911,34.48813500,34.32277794,34.79549488,34.60228281,34.24233125,34.38296976,34.25158892,34.64775718,35.02994919,35.08424410,35.72527017,34.59166589,34.43292193,34.49424051,34.31712832,34.80320985,34.60895500,34.23700533,34.38886896,34.25731289
10386.00000000,34.65877118,35.02326232,35.07700991,35.71351194,34.58713862,34.42880312,34.48969789,34.32445644,34.79602676,34.60334666,34.24410917,34.38462563,34.25343857,34.64902819,35.03059573,35.08473368,35.72338906,34.59325920,34.43465933,34.49581380,34.31880224,34.80372377,34.61000994,34.23878237,34.39053670,34.25918604
10387.00000000,34.66015636,35.02406228,35.07766269,35.71185426,34.58885858,34.43062954,34.49140606,34.32625469,34.79673336,34.60457348,34.24600426,34.38642619,34.25541543,34.65041459,35.03139864,35.08538423,35.72169965,34.59499545,34.43652002,34.49753422,34.32059457,34.80441357,34.61123089,34.24067402,34.39235040,34.26119005
10388.00000000,34.66165767,35.02501609,35.07847403,35.71038630,34.59071677,34.43257500,34.49325619,34.32816582,34.79761206,34.60595878,34.24800982,34.38836680,34.25751044,34.65191439,35.03235608,35.08619399,35.72020036,34.59687165,34.43850132,34.49939855,34.32250018,34.80527677,34.61261342,34.24267599,34.39430643,34.26331778
10389.00000000,34.66326971,35.02611797,35.07943781,35.70910472,34.59270921,34.43463452,34.49524479,34.33019071,34.79865854,34.60750286,34.25012470,34.39044466,34.25972997,34.65352240,35.03346267,35.08715742,35.71888718,34.59888280,34.44059774,34.50140191,34.32451580,34.80630844,34.61415402,34.24478436,34.39640011,34.26556757
10390.00000000,34.66499453,35.02737057,35.08055737,35.70801290,34.59483977,34.43681198,34.49737649,34.33233372,34.79987649,34.60921243,34.25235014,34.39266442,34.26208357,34.65524106,35.03472114,35.08827755,35.71776390,34.60103240,34.44281257,34.50354829,34.32664592,34.80751205,34.61585837,34.24700168,34.39863552,34.26794753
10391.00000000,34.66684379,35.02878574,35.08184433,35.70712222,34.59711771,34.43911686,34.49966005,34.33460067,34.80127654,34.61109180,34.25469686,34.39503536,34.26456766,34.65708161,35.03614305,35.08956595,35.71684234,34.60333113,34.44515651,34.50584831,34.32889979,34.80889889,34.61773566,34.24933881,34.40102356,34.27046386
10392.00000000,34.66880701,35.03035243,35.08328737,35.70642125,34.59953209,34.44153976,34.50208359,34.33698280,34.80284704,34.61313039,34.25715573,34.39754471,34.26717466,34.65903285,35.03771688,35.09101099,35.71611092,34.60576705,34.44761852,34.50828951,34.33126599,34.81045703,34.61977344,34.25178488,34.40355148,34.27310418
10393.00000000,34.67088817,35.03207530,35.08489152,35.70591660,34.60208582,34.44408243,34.50465058,34.33948035,34.80459238,34.61532963,34.25972752,34.40019745,34.26990456,34.66109954,35.03944790,35.09261804,35.71557586,34.60834431,34.45020239,34.51087612,34.33374755,34.81219136,34.62197485,34.25434346,34.40622412,34.27587097
10394.00000000,34.67308273,35.03395035,35.08665288,35.70560530,34.60477875,34.44674384,34.50736184,34.34209777,34.80651093,34.61769660,34.26241231,34.40299309,34.27277006,34.66327777,35.04133241,35.09438350,35.71523448,34.61106069,34.45290549,34.51360642,34.33634403,34.81409924,34.62434083,34.25701219,34.40903945,34.27876784
10395.00000000,34.67539694,35.03598374,35.08857730,35.70549377,34.60761198,34.44952679,34.51021739,34.34483114,34.80860639,34.62022430,34.26521272,34.40593340,34.27575759,34.66557287,35.04337605,35.09631298,35.71509304,34.61391991,34.45573205,34.51648384,34.33905742,34.81618557,34.62687257,34.25979542,34.41200155,34.28179372
10396.00000000,34.67782287,35.03816732,35.09065685,35.70557374,34.61058046,34.45242456,34.51321235,34.34767869,34.81087168,34.62291340,34.26812115,34.40901201,34.27887148,34.66797677,35.04557057,35.09839824,35.71514353,34.61691441,34.45867394,34.51950075,34.34188109,34.81844226,34.62956414,34.26268467,34.41510241,34.28494360
10397.00000000,34.68036171,35.04050220,35.09289267,35.70584729,34.61368548,34.45543866,34.51634841,34.35064208,34.81330830,34.62576484,34.27114036,34.41223074,34.28211539,34.67049089,35.04791732,35.10064068,35.71538790,34.62004594,34.46173280,34.52265908,34.34481743,34.82087095,34.63241794,34.26568205,34.41834381,34.28822169
10398.00000000,34.68300928,35.04298421,35.09528055,35.70631053,34.61692184,34.45856456,34.51961991,34.35371486,34.81591181,34.62877277,34.27426442,34.41558437,34.28547676,34.67311096,35.05041196,35.10303595,35.71582227,34.62330984,34.46490422,34.52595401,34.34786142,34.82346730,34.63542928,34.26878265,34.42172111,34.29162069
10399.00000000,34.68576745,35.04561532,35.09782250,35.70696625,34.62028924,34.46180239,34.52302669,34.35689527,34.81868315,34.63193287,34.27749572,34.41907282,34.28895167,34.67583908,35.05305659,35.10558618,35.71644939,34.62670690,34.46818929,34.52938635,34.35101302,34.82623291,34.63859690,34.27198858,34.42523522,34.29513824
10400.00000000,34.68863618,35.04839568,35.10051884,35.70781509,34.62378899,34.46515348,34.52657009,34.36018683,34.82162315,34.63525032,34.28083403,34.42269820,34.29254971,34.67867528,35.05585144,35.10829174,35.71727003,34.63023728,34.47158844,34.53295626,34.35427299,34.82916809,34.64192192,34.27529973,34.42888677,34.29877731
10401.00000000,34.69161032,35.05131979,35.10336387,35.70885181,34.62741652,34.46861213,34.53024562,34.36358536,34.82472646,34.63872146,34.28427421,34.42645412,34.29626626,34.68161409,35.05879082,35.11114683,35.71827890,34.63389576,34.47509587,34.53665857,34.35763673,34.83226724,34.64540004,34.27871060,34.43266981,34.30253397
