   3.230723E-01    2.332494E-01    1.839997E-01    2.429437E-01    3.025634E-01    3.023415E-01    2.441170E-01    1.914425E-01    2.406417E-01    2.962546E-01    2.961455E-01    2.402869E-01    1.908133E-01    2.430370E-01    3.008350E-01    3.008760E-01    2.415398E-01    1.834257E-01    2.337445E-01    3.245272E-01
   3.455205E-01    2.904573E-01    2.718901E-01    2.972686E-01    3.279122E-01    3.284396E-01    3.008831E-01    2.813721E-01    2.976453E-01    3.229241E-01    3.226833E-01    2.969704E-01    2.803427E-01    2.995374E-01    3.267575E-01    3.259233E-01    2.953479E-01    2.709206E-01    2.912052E-01    3.477732E-01
   3.440489E-01    2.895844E-01    2.720683E-01    2.975836E-01    3.278194E-01    3.281865E-01    3.007708E-01    2.815559E-01    2.981356E-01    3.235746E-01    3.232541E-01    2.972925E-01    2.804868E-01    2.997821E-01    3.271855E-01    3.263791E-01    2.956367E-01    2.709680E-01    2.910679E-01    3.474807E-01
   3.189681E-01    2.301590E-01    1.843608E-01    2.430203E-01    3.013967E-01    3.010496E-01    2.434525E-01    1.917912E-01    2.420920E-01    2.983081E-01    2.980094E-01    2.413159E-01    1.911093E-01    2.438427E-01    3.023011E-01    3.024106E-01    2.424926E-01    1.835275E-01    2.333407E-01    3.236610E-01
  -1.000000E+30    1.757251E-01    0.000000E+00    1.910285E-01    2.813453E-01    2.812726E-01    1.912633E-01    0.000000E+00    1.919720E-01    2.818993E-01    2.818311E-01    1.918485E-01    0.000000E+00    1.943608E-01    2.863468E-01    2.870583E-01    1.956675E-01    0.000000E+00    1.817571E-01    3.071505E-01
  -1.000000E+30   -1.000000E+30    1.805090E-01    2.385828E-01    2.979026E-01    2.977558E-01    2.411050E-01    1.914342E-01    2.438241E-01    3.013585E-01    3.017407E-01    2.452954E-01    1.950767E-01    2.476451E-01    3.058407E-01    3.056576E-01    2.452829E-01    1.854159E-01    2.338805E-01    3.228314E-01
  -1.000000E+30   -1.000000E+30   -1.000000E+30    3.162189E-01    3.344494E-01    3.268712E-01    2.978737E-01    2.815656E-01    3.015665E-01    3.289899E-01    3.297158E-01    3.043278E-01    2.876116E-01    3.063764E-01    3.330479E-01    3.317584E-01    3.004725E-01    2.742798E-01    2.916681E-01    3.453346E-01
  -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30    3.620023E-01    3.344956E-01    2.980596E-01    2.816672E-01    3.019318E-01    3.286419E-01    3.292274E-01    3.046418E-01    2.884991E-01    3.063927E-01    3.319929E-01    3.307235E-01    3.004585E-01    2.746821E-01    2.907758E-01   -1.000000E+30
  -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30    3.741211E-01    3.162282E-01    2.386798E-01    1.912554E-01    2.433918E-01    2.981431E-01    2.980809E-01    2.442532E-01    1.967165E-01    2.457627E-01    3.005753E-01    3.003956E-01    2.434160E-01    1.861855E-01    2.301957E-01   -1.000000E+30
  -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30    3.030714E-01    1.804311E-01    0.000000E+00    1.843750E-01    2.721186E-01    2.717477E-01    1.839467E-01    0.000000E+00    1.851791E-01    2.738945E-01    2.742727E-01    1.859001E-01    0.000000E+00   -1.000000E+30   -1.000000E+30
  -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30    3.305483E-01    2.345638E-01    1.753157E-01    2.296699E-01    2.889876E-01    2.891164E-01    2.317812E-01    1.803712E-01    2.326244E-01    2.905445E-01    2.898188E-01    2.294734E-01   -1.000000E+30   -1.000000E+30   -1.000000E+30
  -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30    3.888428E-01    3.313649E-01    3.029586E-01    3.179425E-01    3.427732E-01    3.428777E-01    3.200858E-01    3.042767E-01    3.204721E-01    3.433891E-01    3.417501E-01   -1.000000E+30   -1.000000E+30   -1.000000E+30   -1.000000E+30
